,order_line_id,order_id,date_id,order_date,customer_id,product_id,category,seller_id,seller_rating,location_id_x,delivery_person_id,payment_id,campaign_id,fulfillment_id,quantity,unit_price,discount_percentage,tax_percentage,shipping_fee,expected_delivery_date,actual_delivery_date,delivery_rating,order_status,return_flag,refund_amount,return_date,customer_rating,review_text,sentiment_score,delivery_delay_days,delivery_sla_days,gross_amount,discount_amount,tax_amount,net_amount,product_name,brand,first_name,email_x,phone_number_x,marital_status,payment_method,payment_provider,description,seller_name,email_y,phone_number_y,join_date,location_id_y,rating,category_focus,bank_name,bank_account_number,ifsc_code,delivery_person_name,phone_number,gender,date_of_joining,employment_type,vehicle_type,location_id,state,city,postal_code,region,latitude,longitude,area_type,location_category
3645,OL00003646,ORD0307576,2026-01-16,2026-01-16,CUST060956,PROD001251,Office Supplies,SELL0907,3.6,LOC0094,DEL04047,PAY013,CAMP0016,FUL003,2,299,3.61,5.0,215.79,2026-01-17,2026-01-19,2.6,Completed,False,0.0,,3.8,Professional look and finish.,0.49,2,1,598,21.5878,29.9,822.1021999999999,A4 Copier Paper 75GSM 500 Sheets,JK Paper,aarush,aarushkadakia@gmail.com,+91 92704 67277,Divorced,Wallet,PhonePe,Payment via PhonePe (Wallet),Sharma-Magar,sharma-magar@gmail.com,+91 82245 85902,2025-07-27,LOC0014,3.0,Office Supplies,Axis Bank,4636690393,UTIB3233442,Amani Varughese,+91 67514 63781,Male,2025-02-26,Contract,EV Bike,LOC0094,Delhi,New Delhi,959140,North,35.797729,74.512137,Urban,Tier-1
3646,OL00003647,ORD0195315,2025-10-26,2025-10-26,CUST057135,PROD000337,Books,SELL0126,4.6,LOC0073,DEL03699,PAY002,CAMP0128,FUL002,1,249,9.68,5.0,86.64,2025-10-28,2025-10-28,4.5,Completed,False,0.0,,3.8,Very informative and insightful.,0.15,0,2,249,24.1032,12.45,323.9868,1984,George Orwell / Penguin,tanya,tanyadhillon@gmail.com,+91 92719 11235,Divorced,Credit Card,Mastercard,Payment via Mastercard (Credit Card),"Bal, Chand and Doshi",balchandanddoshi@gmail.com,+91 64647 15575,2024-10-14,LOC0037,4.4,Books,Union Bank of India,82212178471,UBIN8471578,Zaina Rastogi,+91 63844 08922,Female,2022-05-12,Full-Time,Van,LOC0073,Bihar,Patna,152417,East,21.761618,88.031692,Urban,Tier-2
3647,OL00003648,ORD0242106,2025-04-10,2025-04-10,CUST057197,PROD001191,Gaming,SELL0523,4.7,LOC0018,DEL04332,PAY011,CAMP0139,FUL003,5,59999,0.47,5.0,215.79,2025-04-11,2025-04-12,3.7,Completed,False,0.0,,4.3,Smooth performance and fast response.,0.77,1,1,299995,1409.9765,14999.75,313800.5635,Quest 3 512GB Standalone VR,Meta,oorja,oorjasalvi@gmail.com,+91 79970 61697,Single,Wallet,Paytm,Payment via Paytm (Wallet),Kala-Bajaj,kala-bajaj3635@gmail.com,+91 82525 77783,2024-04-18,LOC0092,1.5,Gaming,Canara Bank,42177900000000,CNRB8128804,Kaira Vohra,+91 91415 09644,Male,2025-11-10,Full-Time,Van,LOC0018,Tamil Nadu,Coimbatore,462993,South,34.661759,95.660613,Urban,Tier-2
3648,OL00003649,ORD0008476,2025-05-17,2025-05-17,CUST027446,PROD001003,Footwear,SELL0551,3.6,LOC0112,DEL01273,PAY010,CAMP0189,FUL002,4,999,9.17,5.0,86.64,2025-05-19,2025-05-20,3.8,Completed,False,0.0,,3.4,Good grip and durable sole.,0.95,1,2,3996,366.4332,199.8,3916.0068,School Shoe Black Velcro,Bata Bubblegummers,nakul,nakuldeep@gmail.com,+91 66588 56163,Single,UPI,Amazon Pay,Payment via Amazon Pay (UPI),Sarma-Kapoor,sarma-kapoor@gmail.com,+91 75841 82086,2022-09-11,LOC0034,4.9,Footwear,Kotak Mahindra Bank,44114779848,KKBK5131338,Arnav Balan,+91 75231 04232,Male,2024-12-13,Contract,EV Bike,LOC0112,Haryana,Karnal,243696,North,26.118225,96.914646,Semi-Urban,Tier-3
3649,OL00003650,ORD0296098,2026-03-10,2026-03-10,CUST076829,PROD000355,Books,SELL4475,4.4,LOC0015,DEL01506,PAY014,CAMP0108,FUL002,5,249,7.47,5.0,86.64,2026-03-12,2026-03-12,4.7,Completed,False,0.0,,3.2,Great addition to my collection.,0.19,0,2,1245,93.0015,62.25,1300.8885,NCERT Chemistry Class 11,NCERT,sahil,sahilganguly@gmail.com,+91 80138 72771,Single,Cash on Delivery,COD,Payment via N/A (Cash on Delivery),Karpe PLC,karpeplc@gmail.com,+91 82316 68873,2025-01-02,LOC0091,1.1,Books,State Bank of India,537738000000,SBIN2530361,Saira Apte,+91 87147 69218,Male,2023-12-26,Full-Time,Scooter,LOC0015,Karnataka,Shivamogga,759762,South,16.243871,81.526247,Semi-Urban,Tier-3
3650,OL00003651,ORD0019715,2025-06-04,2025-06-04,CUST000732,PROD000498,Toys,SELL4194,3.6,LOC0004,DEL02184,PAY012,CAMP0161,FUL003,1,4999,8.94,5.0,215.79,2025-06-05,2025-06-06,3.9,Completed,False,0.0,,4.7,"Safe, sturdy, and well-designed.",0.44,1,1,4999,446.9106,249.95,5017.8294,Junior Coding Kit,Kano,pranay,pranaykannan9309@gmail.com,+91 99982 62114,Married,Wallet,Amazon Pay,Payment via Amazon Pay (Wallet),Sankaran-Suresh,sankaran-suresh@gmail.com,+91 63884 05363,2025-02-17,LOC0075,3.9,Toys,Union Bank of India,2409390000000,UBIN3578683,Shamik Sachdev,+91 73726 14028,Male,2022-08-02,Contract,Scooter,LOC0004,Maharashtra,Nashik,205901,West,18.932058,71.357835,Semi-Urban,Tier-3
3651,OL00003652,ORD0134812,2026-02-17,2026-02-17,CUST037242,PROD000293,Beauty,SELL3435,4.3,LOC0042,DEL01827,PAY006,CAMP0039,FUL003,5,18000,3.65,5.0,215.79,2026-02-18,2026-02-18,4.7,Completed,False,0.0,,4.1,Perfect shade match for my skin tone.,0.43,0,1,90000,3285.0,4500.0,91430.79,Chanel No.5 EDP 100ml,Chanel,fateh,fatehkaran9493@gmail.com,+91 87506 39296,Married,Debit Card,RuPay,Payment via RuPay (Debit Card),"Saini, Tara and Yohannan",sainitaraandyohannan@gmail.com,+91 67891 20016,2024-01-14,LOC0040,2.6,Beauty,Union Bank of India,192395000000,UBIN8322580,Anahi Chander,+91 70629 98487,Female,2024-08-10,Contract,Scooter,LOC0042,Gujarat,Rajkot,989497,West,29.46838,90.411415,Urban,Tier-2
3652,OL00003653,ORD0008522,2026-03-02,2026-03-02,CUST046913,PROD000179,Clothing,SELL3860,2.9,LOC0032,DEL04362,PAY003,CAMP0142,FUL002,5,1799,5.57,5.0,86.64,2026-03-04,2026-03-04,4.7,Returned,True,-86.64,2026-03-06,1.3,Color mismatch,-0.21,0,2,8995,501.0215,449.75,9030.3685,Cycling Shorts,Adidas,rhea,rheabadami@gmail.com,+91 78225 95176,Single,Credit Card,RuPay,Payment via RuPay (Credit Card),Kale Ltd,kaleltd@gmail.com,+91 60087 02370,2024-07-04,LOC0105,3.6,Clothing,Union Bank of India,458976000000,UBIN7754776,Lakshay Khare,+91 77327 72240,Female,2024-06-30,Full-Time,Scooter,LOC0032,West Bengal,Kolkata,698626,East,32.041012,94.826578,Urban,Tier-1
3653,OL00003654,ORD0124256,2026-03-03,2026-03-03,CUST007875,PROD000681,Health,SELL2358,3.6,LOC0023,DEL01748,PAY004,CAMP0133,FUL001,5,3499,7.64,5.0,46.27,2026-03-08,2026-03-09,3.4,Completed,False,0.0,,4.9,Reliable quality and genuine product.,0.34,1,5,17495,1336.618,874.75,17079.402,Whey Protein Isolate 1kg,Optimum Nutrition,kabir,kabirkarnik5705@gmail.com,+91 87489 99349,Single,Debit Card,Visa,Payment via Visa (Debit Card),Chowdhury-Sampath,chowdhury-sampath@gmail.com,+91 92163 56520,2022-05-14,LOC0015,3.3,Health,IndusInd Bank,286387000000,INDB8669620,Vaibhav Ganesan,+91 98459 17494,Female,2023-12-29,Full-Time,Bike,LOC0023,Tamil Nadu,Vellore,379158,South,12.268891,79.785202,Semi-Urban,Tier-3
3654,OL00003655,ORD0385927,2025-09-01,2025-09-01,CUST004204,PROD000676,Groceries,SELL3602,3.6,LOC0014,DEL01356,PAY008,CAMP0012,FUL002,2,149,1.46,5.0,86.64,2025-09-03,2025-09-03,4.6,Completed,False,0.0,,3.1,Good quality and authentic taste.,0.71,0,2,298,4.3508,14.9,395.1892,French Fries Crinkle Cut 500g,McCain,mamooty,mamootysuri1367@gmail.com,+91 66414 65606,Married,UPI,Google Pay,Payment via Google Pay (UPI),Sarna Group,sarnagroup3894@gmail.com,+91 90896 56329,2024-12-01,LOC0075,1.4,Groceries,Union Bank of India,2966660000000,UBIN5866651,Ela Rege,+91 98446 69156,Female,2022-05-05,Full-Time,EV Bike,LOC0014,Karnataka,Belagavi,666538,South,25.63822,91.204107,Semi-Urban,Tier-3
3655,OL00003656,ORD0116617,2025-05-09,2025-05-09,CUST047411,PROD000364,Books,SELL0069,3.934731896884441,LOC0046,DEL06751,PAY009,CAMP0120,FUL002,2,1199,4.8,5.0,86.64,2025-05-11,2025-05-11,3.9998830168088477,Cancelled,False,0.0,,3.718926522844328,No Comments,0.0,0,2,2398,115.104,119.9,2489.436,The Sandman Vol 1,Neil Gaiman / DC Vertigo,dhruv,dhruvkumer@gmail.com,+91 66871 81333,Married,UPI,Paytm,Payment via Paytm (UPI),"Dugal, Kannan and Rattan",dugalkannanandrattan@gmail.com,+91 70514 35796,2024-08-20,LOC0109,3.4,Books,HDFC Bank,9223530000000,HDFC6455453,Khushi Batra,+91 60920 61335,Male,2022-04-30,Full-Time,Bike,LOC0046,Rajasthan,Jaipur,666317,North,18.665837,96.293265,Urban,Tier-2
3656,OL00003657,ORD0309898,2025-04-26,2025-04-26,CUST007561,PROD000203,Home,SELL4101,3.9,LOC0024,DEL05479,PAY010,CAMP0169,FUL003,4,12990,6.9,5.0,215.79,2025-04-27,2025-04-27,4.5,Completed,False,0.0,,3.0,Sturdy build and easy to assemble.,0.64,0,1,51960,3585.24,2598.0,51188.55,Microwave Oven Convection 28L,IFB,prerak,prerakjha@gmail.com,+91 81579 43453,Single,UPI,Amazon Pay,Payment via Amazon Pay (UPI),Kamdar and Sons,kamdarandsons1803@gmail.com,+91 89795 39142,2023-10-04,LOC0073,3.7,Home,State Bank of India,98646900000000,SBIN4228191,Heer Cherian,+91 63345 33359,Male,2022-07-20,Contract,Van,LOC0024,Uttar Pradesh,Lucknow,835262,North,10.314874,73.527374,Urban,Tier-2
3657,OL00003658,ORD0331426,2025-10-25,2025-10-25,CUST027828,PROD001034,Footwear,SELL1804,4.5,LOC0032,DEL07110,PAY002,CAMP0099,FUL002,5,28000,2.89,5.0,86.64,2025-10-27,2025-10-27,4.2,Completed,False,0.0,,4.2,Stylish and well-designed.,0.2,0,2,140000,4046.0,7000.0,143040.64,Wingtip Spectator Two-Tone,Allen Edmonds,kashvi,kashvitella8668@gmail.com,+91 80437 70496,Married,Credit Card,Mastercard,Payment via Mastercard (Credit Card),"Boase, Gaba and Kalla",boasegabaandkalla@gmail.com,+91 84587 12782,2024-02-17,LOC0028,4.9,Footwear,Canara Bank,98009027370,CNRB5478432,Zoya Kalita,+91 91062 09827,Male,2024-03-21,Contract,Bike,LOC0032,West Bengal,Kolkata,698626,East,32.041012,94.826578,Urban,Tier-1
3658,OL00003659,ORD0204852,2025-10-06,2025-10-06,CUST045360,PROD001030,Footwear,SELL0408,2.2,LOC0029,DEL00597,PAY003,CAMP0106,FUL001,5,5999,9.16,5.0,46.27,2025-10-11,2025-10-12,3.7,Returned,True,-46.27,2025-10-14,2.4,Sole defect,-0.21,1,5,29995,2747.542,1499.75,28793.478,Furon Dispatch Trainer,New Balance,drishya,drishyamahajan4459@gmail.com,+91 92087 37728,Divorced,Credit Card,RuPay,Payment via RuPay (Credit Card),Madan PLC,madanplc@gmail.com,+91 71225 73259,2024-11-09,LOC0013,4.5,Footwear,Punjab National Bank,78782378735,PUNB3340586,Miraya Chauhan,+91 63697 35944,Female,2025-03-19,Full-Time,EV Bike,LOC0029,Uttar Pradesh,Ghaziabad,574275,North,8.363693,75.347949,Semi-Urban,Tier-3
3659,OL00003660,ORD0081777,2025-06-25,2025-06-25,CUST071386,PROD000082,Electronics,SELL3879,4.8,LOC0005,DEL03834,PAY014,CAMP0089,FUL001,1,10900,4.45,5.0,46.27,2025-06-30,2025-06-30,4.5,Completed,False,0.0,,4.4,Great value for money with solid features.,0.97,0,5,10900,485.05,545.0,11006.22,Magic Keyboard,Apple,sahil,sahilsama@gmail.com,+91 64169 02298,Married,Cash on Delivery,COD,Payment via N/A (Cash on Delivery),Luthra PLC,luthraplc@gmail.com,+91 84608 16249,2025-08-26,LOC0064,2.3,Electronics,IndusInd Bank,5528970000000,INDB6722888,Emir Keer,+91 89633 09728,Female,2022-10-13,Contract,Scooter,LOC0005,Maharashtra,Aurangabad,548304,West,20.382046,79.825861,Urban,Tier-2
3660,OL00003661,ORD0325113,2025-06-26,2025-06-26,CUST014405,PROD000391,Books,SELL2567,2.9,LOC0110,DEL06397,PAY001,CAMP0118,FUL003,2,699,3.33,5.0,215.79,2025-06-27,2025-06-28,3.9,Returned,True,-215.79,2025-06-30,2.4,Printing error,-0.23,1,1,1398,46.5534,69.9,1637.1366,JEE Advanced Previous Papers,Arihant Publications,bhavin,bhavindhaliwal@gmail.com,+91 71324 65104,Married,Credit Card,Visa,Payment via Visa (Credit Card),Sangha-Bali,sangha-bali@gmail.com,+91 95346 06122,2025-06-28,LOC0034,4.5,Books,HDFC Bank,3795960000000,HDFC4976921,Mahika Mammen,+91 91903 78084,Female,2022-06-23,Contract,Van,LOC0110,Haryana,Panipat,344616,North,30.929508,79.458826,Semi-Urban,Tier-3
3661,OL00003662,ORD0238386,2025-08-19,2025-08-19,CUST009744,PROD000600,Automotive,SELL2985,3.7,LOC0061,DEL00828,PAY008,CAMP0164,FUL003,3,7499,1.52,5.0,215.79,2025-08-20,2025-08-20,4.3,Completed,False,0.0,,4.1,High-quality material and durable.,0.65,0,1,22497,341.9544,1124.85,23495.6856,LS2 FF320 Stream Full Face,LS2,zaina,zainavarty@gmail.com,+91 95032 47293,Married,UPI,Google Pay,Payment via Google Pay (UPI),Behl and Sons,behlandsons6559@gmail.com,+91 83599 90812,2023-05-24,LOC0003,4.3,Automotive,Union Bank of India,75711700000000,UBIN6743019,Dhanuk Hayer,+91 77301 29135,Male,2023-03-19,Full-Time,Scooter,LOC0061,Kerala,Kochi,817475,South,21.653083,77.855672,Urban,Tier-2
3662,OL00003663,ORD0145321,2026-01-06,2026-01-06,CUST047289,PROD001135,Music & Instruments,SELL1504,3.8,LOC0047,DEL04005,PAY008,CAMP0193,FUL003,1,74999,2.02,5.0,215.79,2026-01-07,2026-01-08,3.6,Completed,False,0.0,,4.3,Excellent value for musicians.,0.25,1,1,74999,1514.9798,3749.95,77449.76019999999,Apollo Twin X DUO USB,Universal Audio,rania,raniadhawan@gmail.com,+91 94830 17875,Single,UPI,Google Pay,Payment via Google Pay (UPI),"Goda, Jain and Bumb",godajainandbumb2610@gmail.com,+91 91242 75269,2021-07-05,LOC0016,3.6,Music & Instruments,IndusInd Bank,5695658973,INDB8602922,Lagan Bobal,+91 75159 01093,Male,2022-07-13,Full-Time,Bike,LOC0047,Rajasthan,Jodhpur,576034,North,11.397722,73.620842,Urban,Tier-2
3663,OL00003664,ORD0044430,2025-08-25,2025-08-25,CUST012913,PROD001035,Footwear,SELL3153,4.4,LOC0007,DEL00258,PAY001,CAMP0030,FUL001,4,3999,3.31,5.0,46.27,2025-08-30,2025-08-30,4.5,Completed,False,0.0,,3.4,Excellent quality for the price.,0.11,0,5,15996,529.4676000000001,799.8,16312.6024,Double Monk Strap,Red Tape,yashvi,yashvilad@gmail.com,+91 89603 92785,Married,Credit Card,Visa,Payment via Visa (Credit Card),Gara Group,garagroup@gmail.com,+91 97786 65307,2024-08-16,LOC0100,3.4,Footwear,Axis Bank,54756600000000,UTIB5107250,Elakshi Uppal,+91 79673 52957,Female,2022-01-18,Contract,EV Bike,LOC0007,Maharashtra,Kolhapur,609596,West,19.042691,74.245301,Semi-Urban,Tier-3
3664,OL00003665,ORD0298819,2025-06-22,2025-06-22,CUST072697,PROD000497,Toys,SELL2856,1.7,LOC0087,DEL03748,PAY006,CAMP0040,FUL003,3,499,5.81,5.0,215.79,2025-06-23,2025-06-24,3.3,Returned,True,-215.79,2025-06-26,1.3,Safety concern,-0.35,1,1,1497,86.9757,74.85,1700.6643,Abacus Counting Beads,Skillofun,hiran,hiranchaudhry59@gmail.com,+91 88371 85572,Divorced,Debit Card,RuPay,Payment via RuPay (Debit Card),D’Alia PLC,d’aliaplc4285@gmail.com,+91 90153 12140,2022-07-13,LOC0068,4.2,Toys,Axis Bank,6777950000000,UTIB9602171,Neelofar Iyengar,+91 85941 12783,Male,2024-06-07,Full-Time,Bike,LOC0087,Punjab,Ludhiana,546833,North,11.409692,88.182617,Semi-Urban,Tier-3
3665,OL00003666,ORD0071631,2025-04-06,2025-04-06,CUST008714,PROD000758,Baby,SELL0415,4.5,LOC0042,DEL00208,PAY004,CAMP0148,FUL001,5,999,8.44,5.0,46.27,2025-04-11,2025-04-11,4.3,Completed,False,0.0,,3.3,Gentle on baby’s skin.,0.7,0,5,4995,421.578,249.75,4869.442000000001,Spinning Top Musical,Chicco,anahita,anahitadada@gmail.com,+91 91099 56517,Single,Debit Card,Visa,Payment via Visa (Debit Card),Kar-Iyer,kar-iyer@gmail.com,+91 61016 34207,2024-12-31,LOC0030,4.9,Baby,Canara Bank,64562142156,CNRB6606077,Kashvi Solanki,+91 67194 96289,Male,2025-05-12,Contract,EV Bike,LOC0042,Gujarat,Rajkot,989497,West,29.46838,90.411415,Urban,Tier-2
3666,OL00003667,ORD0331235,2026-01-17,2026-01-17,CUST050234,PROD000661,Groceries,SELL3451,3.6,LOC0084,DEL05773,PAY008,CAMP0122,FUL002,5,699,3.9,5.0,86.64,2026-01-19,2026-01-21,2.8,Completed,False,0.0,,3.4,Good quality and authentic taste.,0.7,2,2,3495,136.305,174.75,3620.085,Basmati Rice Premium 5kg,India Gate,zara,zaradani9680@gmail.com,+91 96671 76417,Single,UPI,Google Pay,Payment via Google Pay (UPI),"Doctor, Wali and Thaman",doctorwaliandthaman@gmail.com,+91 98442 68873,2026-02-27,LOC0109,1.6,Groceries,Kotak Mahindra Bank,7086239124,KKBK6088400,Madhup Goyal,+91 63120 92694,Male,2024-01-03,Full-Time,Scooter,LOC0084,Assam,Tezpur,364661,East,16.442026,91.919055,Semi-Urban,Tier-3
3667,OL00003668,ORD0339965,2025-07-15,2025-07-15,CUST005238,PROD000477,Sports,SELL3160,3.7,LOC0077,DEL03873,PAY002,CAMP0052,FUL001,1,2499,8.48,5.0,46.27,2025-07-20,2025-07-20,4.4,Completed,False,0.0,,4.2,Highly reliable during workouts.,0.96,0,5,2499,211.9152,124.95,2458.3048,Fins Short Blade Training,TYR,pihu,pihusandal@gmail.com,+91 78039 76398,Single,Credit Card,Mastercard,Payment via Mastercard (Credit Card),Golla-Chandra,golla-chandra2316@gmail.com,+91 82638 33406,2022-12-15,LOC0055,4.1,Sports,Canara Bank,5491760000000,CNRB2046300,Sana Basak,+91 67250 88444,Male,2025-02-22,Full-Time,Scooter,LOC0077,Bihar,Purnia,123138,East,31.214572,69.65655,Semi-Urban,Tier-3
3668,OL00003669,ORD0252530,2025-07-11,2025-07-11,CUST073634,PROD000244,Home,SELL4247,4.3,LOC0093,DEL05706,PAY004,CAMP0016,FUL002,2,999,7.56,5.0,86.64,2025-07-13,2025-07-14,3.8,Completed,False,0.0,,4.7,Very functional and practical.,0.64,1,2,1998,151.0488,99.9,2033.4912,Waterproof Mattress Protector,Sleepyhead,nishith,nishithanne2442@gmail.com,+91 93987 55955,Married,Debit Card,Visa,Payment via Visa (Debit Card),"Rau, Tripathi and Sridhar",rautripathiandsridhar2057@gmail.com,+91 83978 72633,2022-11-04,LOC0006,3.6,Home,Kotak Mahindra Bank,764017000000,KKBK6765800,Kavya Dhar,+91 77285 02842,Male,2021-04-11,Full-Time,Bike,LOC0093,Punjab,Hoshiarpur,299286,North,22.923948,74.02682,Semi-Urban,Tier-3
3669,OL00003670,ORD0331101,2025-07-12,2025-07-12,CUST062639,PROD000994,Footwear,SELL2881,4.0,LOC0093,DEL03245,PAY001,CAMP0071,FUL003,2,4999,3.67,5.0,215.79,2025-07-13,2025-07-13,4.2,Completed,False,0.0,,4.5,Excellent quality for the price.,0.32,0,1,9998,366.9266,499.9,10346.7634,Kitten Heel Pump Pointed,Nine West,alisha,alishabhatt3106@gmail.com,+91 82775 16697,Married,Credit Card,Visa,Payment via Visa (Credit Card),Tiwari-Roy,tiwari-roy@gmail.com,+91 68810 11069,2025-05-18,LOC0095,3.5,Footwear,IndusInd Bank,976532000000,INDB4387986,Miraya Zachariah,+91 84236 37350,Female,2025-06-29,Full-Time,Van,LOC0093,Punjab,Hoshiarpur,299286,North,22.923948,74.02682,Semi-Urban,Tier-3
3670,OL00003671,ORD0029654,2025-05-03,2025-05-03,CUST023942,PROD000900,Stationery,SELL1132,4.7,LOC0021,DEL05052,PAY013,CAMP0166,FUL002,5,199,9.8,5.0,86.64,2025-05-05,2025-05-05,4.8,Completed,False,0.0,,4.4,Looks professional and neat.,0.47,0,2,995,97.51,49.75,1033.88,Ink Refill Blue 30ml,Parker,dhruv,dhruvsinha@gmail.com,+91 61623 53546,Single,Wallet,PhonePe,Payment via PhonePe (Wallet),"Sinha, Chandran and Tailor",sinhachandranandtailor@gmail.com,+91 92012 76917,2023-08-06,LOC0081,2.7,Stationery,Union Bank of India,272352000000,UBIN5114587,Hansh Ramachandran,+91 89406 33580,Male,2023-02-09,Contract,Bike,LOC0021,Tamil Nadu,Tiruchirappalli,258689,South,20.402553,72.683612,Semi-Urban,Tier-3
3671,OL00003672,ORD0110329,2025-12-22,2025-12-22,CUST011141,PROD000613,Groceries,SELL1929,4.0,LOC0062,DEL02585,PAY002,CAMP0145,FUL002,2,50,9.89,5.0,86.64,2025-12-24,2025-12-24,5.0,Completed,False,0.0,,3.3,Value for money purchase.,0.67,0,2,100,9.89,5.0,181.75,Britannia NutriChoice Oatmeal Cookies,Britannia,kiara,kiarasarin9827@gmail.com,+91 79082 41541,Single,Credit Card,Mastercard,Payment via Mastercard (Credit Card),Anand-Rout,anand-rout8698@gmail.com,+91 92218 37529,2024-09-11,LOC0064,4.4,Groceries,Kotak Mahindra Bank,2491690000000,KKBK3330259,Bhamini Setty,+91 69017 11249,Male,2022-12-25,Contract,EV Bike,LOC0062,Kerala,Kozhikode,986186,South,16.594143,79.659457,Urban,Tier-2
3672,OL00003673,ORD0239015,2025-04-20,2025-04-20,CUST070029,PROD000690,Health,SELL1038,3.5,LOC0028,DEL02321,PAY008,CAMP0176,FUL001,1,1999,6.13,5.0,46.27,2025-04-25,2025-04-25,4.7,Completed,False,0.0,,3.8,Effective and works as expected.,0.56,0,5,1999,122.5387,99.95,2022.6813,Collagen Powder 250g,Swisse,eshani,eshanichokshi8135@gmail.com,+91 93560 07756,Married,UPI,Google Pay,Payment via Google Pay (UPI),"Koshy, Hayre and Sankaran",koshyhayreandsankaran7177@gmail.com,+91 69938 09944,2024-06-11,LOC0060,1.6,Health,Kotak Mahindra Bank,64629183850,KKBK6543240,Hiran Yohannan,+91 69088 19886,Male,2023-01-15,Contract,EV Bike,LOC0028,Uttar Pradesh,Prayagraj,232848,North,22.85678,71.763648,Semi-Urban,Tier-3
3673,OL00003674,ORD0154897,2025-06-12,2025-06-12,CUST006854,PROD000979,Jewellery,SELL1322,3.9,LOC0101,DEL01451,PAY006,CAMP0040,FUL001,2,14995,9.8,5.0,46.27,2025-06-17,2025-06-17,4.2,Completed,False,0.0,,4.1,Excellent craftsmanship.,0.41,0,5,29990,2939.02,1499.5,28596.75,Fossil Grant Chronograph,Fossil,vivaan,vivaansengupta@gmail.com,+91 67276 06836,Married,Debit Card,RuPay,Payment via RuPay (Debit Card),Sandal and Sons,sandalandsons2482@gmail.com,+91 92493 36267,2022-09-17,LOC0097,4.3,Jewellery,IndusInd Bank,27626005585,INDB8358174,Prerak Kata,+91 90188 19452,Male,2022-03-28,Contract,Van,LOC0101,Goa,Mapusa,380557,South,32.225768,85.789724,Semi-Urban,Tier-3
3674,OL00003675,ORD0050037,2025-04-27,2025-04-27,CUST085784,PROD000871,Stationery,SELL1131,3.8,LOC0078,DEL01791,PAY010,CAMP0046,FUL002,2,2499,9.15,5.0,86.64,2025-04-29,2025-04-29,4.8,Completed,False,0.0,,3.0,High-quality paper and binding.,0.36,0,2,4998,457.31700000000006,249.9,4877.223,Watercolor Set 24 Colors,Winsor & Newton,jayan,jayandate7115@gmail.com,+91 74345 00271,Married,UPI,Amazon Pay,Payment via Amazon Pay (UPI),Jaggi-Raman,jaggi-raman@gmail.com,+91 90352 84704,2024-05-15,LOC0106,3.0,Stationery,Kotak Mahindra Bank,8306170000000,KKBK9767648,Navya Ravel,+91 86562 85795,Male,2021-04-23,Contract,Van,LOC0078,Bihar,Darbhanga,610313,East,14.897114,77.967276,Semi-Urban,Tier-3
3675,OL00003676,ORD0196328,2026-03-21,2026-03-21,CUST058904,PROD001256,Office Supplies,SELL3953,4.9,LOC0058,DEL06952,PAY007,CAMP0139,FUL001,1,299,7.17,5.0,46.27,2026-03-26,2026-03-26,4.9,Completed,False,0.0,,4.1,Easy to assemble and use.,0.49,0,5,299,21.4383,14.95,338.78169999999994,Index Cards 4x6 Pack of 200,Oxford,jhanvi,jhanvidua859@gmail.com,+91 93021 32288,Married,UPI,PhonePe,Payment via PhonePe (UPI),Gour-Kuruvilla,gour-kuruvilla@gmail.com,+91 88204 66187,2023-06-24,LOC0068,2.7,Office Supplies,Union Bank of India,63752307542,UBIN7960234,Ela Loke,+91 74588 12710,Female,2024-01-01,Full-Time,Bike,LOC0058,Madhya Pradesh,Sagar,518121,Central,8.57161,89.385011,Semi-Urban,Tier-3
3676,OL00003677,ORD0126470,2025-07-09,2025-07-09,CUST023034,PROD000029,Electronics,SELL3798,4.3,LOC0093,DEL06894,PAY008,CAMP0150,FUL002,1,54999,4.04,5.0,86.64,2025-07-11,2025-07-11,4.5,Completed,False,0.0,,3.4,Build quality feels premium and durable.,0.64,0,2,54999,2221.9596,2749.95,55613.6304,DJI Osmo Pocket 3,DJI,hansh,hanshbrahmbhatt4194@gmail.com,+91 61621 91874,Single,UPI,Google Pay,Payment via Google Pay (UPI),Bhasin-Khatri,bhasin-khatri1242@gmail.com,+91 86731 04409,2021-09-13,LOC0024,4.6,Electronics,Bank of Baroda,61464300000000,BARB4505000,Jayant Mangat,+91 96672 52389,Female,2023-08-29,Full-Time,Van,LOC0093,Punjab,Hoshiarpur,299286,North,22.923948,74.02682,Semi-Urban,Tier-3
3677,OL00003678,ORD0345572,2025-05-02,2025-05-02,CUST086575,PROD000013,Electronics,SELL1868,4.4,LOC0089,DEL02712,PAY013,CAMP0033,FUL001,1,154990,4.49,5.0,46.27,2025-05-07,2025-05-07,4.6,Completed,False,0.0,,3.6,Battery life is impressive and lasts all day.,0.59,0,5,154990,6959.051,7749.5,155826.71899999998,ThinkPad X1 Carbon Gen 11,Lenovo,nitara,nitarakrishnan6079@gmail.com,+91 63953 57011,Single,Wallet,PhonePe,Payment via PhonePe (Wallet),Sheth-Dugar,sheth-dugar@gmail.com,+91 99781 23859,2025-07-16,LOC0075,2.9,Electronics,ICICI Bank,64714100000000,ICIC9564519,Aaina Grover,+91 70492 18651,Female,2024-09-18,Full-Time,EV Bike,LOC0089,Punjab,Jalandhar,417079,North,25.286637,73.937818,Semi-Urban,Tier-3
